,date_time,deg_C,relative_humidity,absolute_humidity,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,target_carbon_monoxide,target_benzene,target_nitrogen_oxides,weekday,apply_step3
1468,2010-05-10 22:00:00,15.5,54.5,1.0033,994.2,914.8,875.7,1669.6,898.7,1.7,9.8,99.6,0,1525687.0428571426
1469,2010-05-10 23:00:00,17.0,57.1,1.0166,943.5,854.9,926.8,1475.4,808.4,1.1,6.4,93.3,0,1259656.4228571428
1470,2010-05-11 00:00:00,13.5,59.6,1.0346,968.6,836.4,999.4,1426.9,891.8,0.9,5.6,74.7,1,1191796.122857143
1471,2010-05-11 01:00:00,15.6,56.8,1.0142,800.6,605.2,1115.8,1389.2,692.0,0.4,2.7,33.5,1,839080.802857143
1472,2010-05-11 02:00:00,13.6,61.9,1.0031,771.3,510.6,1311.4,1238.0,590.0,0.2,1.6,28.6,1,669600.8400000001
1473,2010-05-11 03:00:00,13.4,64.0,0.969,775.0,560.6,1393.4,1240.8,675.2,0.2,1.5,29.7,1,781140.04
1474,2010-05-11 04:00:00,10.6,70.5,0.9484,839.3,593.8,1370.2,1361.7,732.2,0.4,1.8,43.2,1,806914.4228571429
1475,2010-05-11 05:00:00,12.0,66.6,0.9547,840.0,727.2,1066.9,1376.9,696.5,0.6,3.5,55.6,1,999618.6428571431
1476,2010-05-11 06:00:00,11.1,69.7,0.9443,1004.0,871.2,873.2,1654.2,958.3,1.4,8.5,128.2,1,1439476.0028571428
1477,2010-05-11 07:00:00,13.1,61.0,0.962,1424.9,1535.7,532.8,2162.9,1451.7,4.6,27.2,333.5,1,3319902.4928571433
1478,2010-05-11 08:00:00,13.9,59.2,0.9795,1537.5,1575.0,487.7,2398.8,1832.4,5.2,32.2,402.2,1,3776446.9628571435
1479,2010-05-11 09:00:00,17.5,51.3,0.9877,1588.6,1411.4,515.2,2312.9,1767.3,4.8,25.2,362.3,1,3262764.0228571435
1491,2010-05-11 21:00:00,20.2,52.8,1.1516,1451.1,1305.2,669.9,1882.8,1405.2,3.1,17.2,188.5,1,2455767.522857143
1492,2010-05-11 22:00:00,18.1,55.8,1.2072,1388.4,1054.7,706.6,1766.4,1438.2,2.8,14.6,160.3,1,1861359.0428571429
1493,2010-05-11 23:00:00,17.5,55.3,1.1494,1254.3,1095.9,670.7,1783.7,1267.1,2.1,11.7,135.2,1,1953093.792857143
1494,2010-05-12 00:00:00,17.1,57.6,1.125,1166.9,916.7,853.3,1538.0,1232.7,1.6,8.3,109.2,2,1408221.5628571429
1495,2010-05-12 01:00:00,16.4,55.9,1.1484,995.9,747.9,954.4,1411.7,994.4,0.8,5.4,55.1,2,1054147.3928571427
1496,2010-05-12 02:00:00,15.0,66.5,1.1287,985.3,744.0,1015.4,1571.4,888.2,0.8,4.3,55.1,2,1167458.5628571429
1497,2010-05-12 03:00:00,13.9,63.7,1.1073,854.7,680.8,1045.4,1497.4,888.3,0.6,3.2,45.2,2,1017766.882857143
1498,2010-05-12 04:00:00,15.3,60.3,1.0961,924.3,632.0,1052.8,1318.8,775.7,0.5,2.8,38.8,2,665369.6
1499,2010-05-12 05:00:00,13.3,65.6,1.0884,928.3,779.0,1055.8,1532.2,933.9,0.8,4.6,89.0,2,1191920.7628571428
1500,2010-05-12 06:00:00,14.1,62.4,1.0804,1221.1,925.4,848.0,1807.3,1117.9,1.4,9.5,130.0,2,1670812.3828571427
1501,2010-05-12 07:00:00,15.2,59.7,1.0875,1395.0,1393.0,571.2,2119.7,1510.0,4.0,22.9,290.2,2,2951079.0628571426
1502,2010-05-12 08:00:00,16.5,55.1,1.0909,1754.0,1716.0,429.4,2560.3,1951.8,5.6,37.4,346.3,2,4391811.762857144
1503,2010-05-12 09:00:00,18.2,53.4,1.1285,1542.4,1395.6,525.0,2235.4,1687.7,4.8,26.6,322.6,2,3118061.202857143
1507,2010-05-12 13:00:00,21.6,54.6,1.3205,1592.2,1472.6,520.8,2413.0,1864.6,5.2,30.8,295.8,2,3551720.762857143
1508,2010-05-12 14:00:00,18.3,62.3,1.325,1340.3,1196.0,651.4,1931.9,1296.5,2.9,14.7,247.8,2,2308889.362857143
1509,2010-05-12 15:00:00,16.4,62.1,1.2413,1223.0,1125.6,713.0,1868.9,1235.5,2.4,12.0,192.2,2,2101970.802857143
1510,2010-05-12 16:00:00,16.8,62.9,1.1957,1250.0,1106.2,709.5,1751.8,1177.7,2.3,11.9,171.7,2,1936178.1228571427
1511,2010-05-12 17:00:00,16.6,59.7,1.13,1209.8,1051.5,676.1,1671.2,1074.8,2.8,13.3,146.0,2,1755603.7628571428
1512,2010-05-12 18:00:00,16.7,50.5,0.9559,1135.8,1129.9,703.1,1760.3,1005.0,3.0,13.7,142.8,2,1987299.932857143
1516,2010-05-12 22:00:00,16.3,52.0,0.946,911.8,749.8,974.7,1467.8,658.0,1.3,5.1,88.7,2,1098893.4028571427
1517,2010-05-12 23:00:00,16.4,53.1,0.996,977.1,848.0,1028.6,1403.5,631.7,1.2,5.5,83.4,2,1188504.9628571428
1518,2010-05-13 00:00:00,16.8,50.2,0.9156,1013.0,886.2,939.5,1367.7,695.6,1.5,6.2,101.9,3,1210392.7028571428
1519,2010-05-13 01:00:00,17.4,51.0,0.938,989.0,739.5,1107.7,1419.0,563.3,1.1,4.8,58.9,3,1047687.4628571429
1520,2010-05-13 02:00:00,15.1,53.3,0.9626,910.5,626.2,1249.0,1276.5,445.0,0.6,2.6,33.6,3,782123.8
1521,2010-05-13 03:00:00,16.8,51.0,0.9723,847.6,548.8,1355.5,1195.7,375.2,0.4,1.4,23.7,3,743898.3999999999
1523,2010-05-13 05:00:00,16.8,54.2,0.9799,801.6,537.6,1493.5,1356.5,431.4,0.4,1.6,40.6,3,727591.3628571429
1524,2010-05-13 06:00:00,16.4,51.4,0.991,984.8,765.4,1004.9,1532.0,635.4,1.0,4.7,89.4,3,1170929.7628571428
1525,2010-05-13 07:00:00,15.7,52.3,1.0151,1167.0,976.1,855.8,1751.1,972.3,1.9,10.0,177.5,3,1707585.6728571428
1526,2010-05-13 08:00:00,14.9,58.7,1.0711,1266.2,1286.5,599.8,1865.0,1314.7,3.5,17.5,248.2,3,2397659.462857143
1527,2010-05-13 09:00:00,15.8,57.3,1.042,1155.7,930.0,767.3,1629.7,1117.6,2.5,11.1,217.3,3,1513957.9628571428
1529,2010-05-13 11:00:00,17.2,50.2,0.9944,1040.4,918.0,916.1,1569.5,791.0,1.6,7.6,141.8,3,1439137.9628571428
1530,2010-05-13 12:00:00,17.2,50.2,1.0236,1076.7,954.8,854.5,1672.3,755.8,1.8,9.0,138.0,3,1595049.0028571426
1538,2010-05-13 20:00:00,20.1,55.4,1.1486,1470.8,1355.6,599.9,2102.0,1521.9,4.3,20.1,260.0,3,2847808.1628571427
1539,2010-05-13 21:00:00,18.2,52.0,1.1336,1336.0,1129.0,682.2,1815.4,1482.7,3.5,15.9,197.6,3,2047923.5628571429
1540,2010-05-13 22:00:00,16.9,53.4,1.1097,1234.0,1080.5,693.8,1715.7,1286.7,2.7,11.2,158.0,3,1852150.8128571429
1541,2010-05-13 23:00:00,17.8,58.1,1.1175,1339.0,1294.3,609.1,1829.2,1457.0,3.2,16.4,208.8,3,2365870.522857143
1542,2010-05-14 00:00:00,17.6,57.8,1.1298,1171.2,1150.0,634.4,1835.5,1259.2,2.5,15.3,161.1,4,2109161.962857143
1543,2010-05-14 01:00:00,17.6,56.4,1.0912,1152.4,986.5,725.2,1723.8,1188.0,2.1,11.5,105.3,4,1698865.6628571427
1544,2010-05-14 02:00:00,16.8,58.1,1.0484,1003.9,844.5,900.7,1430.3,994.5,1.3,7.2,78.8,4,1206225.3128571426
1545,2010-05-14 03:00:00,17.2,56.9,1.0262,975.5,722.9,1026.9,1492.3,783.4,1.0,5.1,58.5,4,1077120.6328571427
1546,2010-05-14 04:00:00,16.4,59.9,1.0498,928.7,757.0,889.8,1421.3,930.2,1.0,6.5,77.0,4,1074261.0628571426
1547,2010-05-14 05:00:00,15.7,57.7,1.0481,1032.2,816.3,920.8,1432.6,971.5,1.1,6.6,118.3,4,1167768.3428571427
1548,2010-05-14 06:00:00,16.5,50.2,1.0169,1012.3,962.8,846.7,1536.1,923.1,1.5,8.3,119.2,4,1477294.0428571426
1549,2010-05-14 07:00:00,19.4,50.9,1.0397,1457.4,1358.3,577.0,1978.7,1507.0,3.6,23.0,282.9,4,2686005.172857143
1666,2010-05-19 04:00:00,15.8,53.5,0.9468,820.6,621.9,1126.2,1278.7,662.3,0.4,2.3,33.0,2,700383.78
1667,2010-05-19 05:00:00,17.8,51.7,0.9459,839.5,633.9,1206.8,1331.2,628.0,0.3,2.3,32.6,2,764990.5199999999
1668,2010-05-19 06:00:00,16.9,53.1,0.9612,1019.2,832.0,933.8,1520.5,761.4,0.7,5.5,44.2,2,1263392.9628571428
1669,2010-05-19 07:00:00,17.1,52.3,0.9863,1365.8,1347.4,580.9,2125.8,1569.8,3.1,21.1,164.4,2,2862639.8828571434
1685,2010-05-19 23:00:00,18.0,52.2,1.1313,1179.7,914.8,773.2,1731.6,1024.0,2.0,9.6,126.0,2,1582404.6428571427
1687,2010-05-20 01:00:00,17.8,52.5,1.0832,1087.8,762.8,936.0,1430.4,781.8,0.7,5.6,44.6,3,1089446.082857143
1688,2010-05-20 02:00:00,17.8,53.3,1.0819,927.3,680.8,990.8,1300.1,715.0,0.5,2.9,39.9,3,674536.6399999999
1691,2010-05-20 05:00:00,17.6,54.1,1.0582,980.5,566.4,1133.0,1376.6,538.3,0.3,2.2,24.2,3,778043.2028571428
1692,2010-05-20 06:00:00,15.0,60.2,1.0495,1140.3,862.1,920.4,1490.9,869.8,0.8,6.9,82.2,3,1283641.852857143
1693,2010-05-20 07:00:00,17.1,55.3,1.0486,1549.6,1273.1,551.5,2176.2,1403.6,3.0,18.4,188.0,3,2768857.1828571428
1694,2010-05-20 08:00:00,17.6,54.9,1.1279,1727.7,1520.0,469.4,2653.2,1890.0,5.5,30.9,250.5,3,4031200.9628571426
1714,2010-05-21 04:00:00,16.8,51.7,0.932,870.2,627.2,1110.8,1276.8,643.2,0.5,2.7,30.7,4,696693.76
1715,2010-05-21 05:00:00,16.9,53.2,0.931,933.9,592.8,1157.7,1279.4,662.6,0.3,2.4,36.9,4,686284.5599999999
1716,2010-05-21 06:00:00,14.5,53.1,0.9203,1057.9,830.3,831.4,1383.8,944.5,0.7,7.4,67.6,4,1147306.1028571427
1859,2010-05-27 05:00:00,16.0,50.1,0.8505,855.5,707.8,1258.5,1271.3,741.0,0.7,4.3,54.8,3,890766.2999999999
1880,2010-05-28 02:00:00,17.4,52.2,0.9295,896.0,811.8,1127.7,1467.8,883.0,0.8,6.3,68.1,4,1189897.0028571426
1882,2010-05-28 04:00:00,15.8,55.7,0.919,820.6,625.2,1331.1,1309.0,625.0,0.4,2.7,41.3,4,832203.72
1883,2010-05-28 05:00:00,15.3,51.2,0.9019,781.4,644.1,1276.0,1272.0,582.2,0.6,3.6,46.5,4,821871.6
1884,2010-05-28 06:00:00,15.5,52.6,0.9247,1005.9,861.6,1031.7,1612.8,917.3,1.5,8.2,95.9,4,1387925.4428571428
1955,2010-05-31 05:00:00,16.2,50.3,0.9709,711.4,615.1,1317.0,1292.6,563.6,0.4,2.2,50.9,0,810086.7000000001
2025,2010-06-03 03:00:00,18.8,65.2,1.3276,773.8,556.5,1486.7,1348.4,436.1,0.4,1.4,17.7,3,827348.55
2026,2010-06-03 04:00:00,18.0,67.7,1.3655,730.4,533.9,1462.6,1442.3,422.2,0.4,1.8,16.2,3,768401.4005555555
2027,2010-06-03 05:00:00,16.4,64.0,1.346,866.2,682.9,1251.1,1489.0,640.5,0.6,3.3,62.8,3,1015195.5305555555
2028,2010-06-03 06:00:00,18.7,66.2,1.3479,1032.2,991.8,917.3,1724.2,1003.5,1.8,10.2,178.5,3,1708418.9905555556
2029,2010-06-03 07:00:00,18.0,64.2,1.3393,1221.0,1370.6,729.3,2144.0,1263.4,3.3,21.1,255.4,3,2936923.8305555554
2030,2010-06-03 08:00:00,20.2,60.3,1.3268,1190.7,1224.8,645.4,2027.4,1276.5,3.6,19.4,215.6,3,2481516.9505555555
2048,2010-06-04 02:00:00,21.2,50.6,1.2338,895.6,777.0,1203.3,1617.6,729.3,0.7,4.7,40.3,4,1255232.6305555555
2049,2010-06-04 03:00:00,20.9,52.0,1.2342,948.5,818.8,989.9,1626.6,818.7,0.9,5.4,52.3,4,1330217.5105555553
2050,2010-06-04 04:00:00,19.6,55.6,1.1745,811.2,715.2,1043.1,1451.1,731.0,0.7,4.6,44.0,4,1036184.1505555555
2051,2010-06-04 05:00:00,19.8,50.6,1.124,750.9,535.6,1601.4,1344.4,431.6,0.4,1.3,20.8,4,857709.8400000001
2052,2010-06-04 06:00:00,20.4,55.8,1.1662,879.8,680.7,1196.2,1459.0,631.3,0.6,3.5,49.2,4,991498.7305555556
2119,2010-06-07 01:00:00,18.7,51.9,1.0462,824.7,745.2,1258.7,1424.6,620.7,0.8,3.8,44.6,0,1059969.3505555554
2120,2010-06-07 02:00:00,16.6,52.5,1.0938,737.2,626.0,1225.1,1344.4,534.8,0.4,2.6,23.3,0,766912.6
2121,2010-06-07 03:00:00,19.7,50.1,1.1206,769.6,564.5,1204.1,1352.2,553.7,0.3,2.0,25.3,0,679714.45
2122,2010-06-07 04:00:00,16.0,60.8,1.127,697.0,579.2,1288.3,1316.7,613.7,0.4,2.1,22.0,0,746183.36
2123,2010-06-07 05:00:00,18.6,53.6,1.1155,724.7,631.4,1209.4,1483.6,599.0,0.5,2.4,40.9,0,935102.4705555554
2124,2010-06-07 06:00:00,16.1,57.0,1.1289,886.4,894.7,910.4,1585.6,974.0,1.6,9.4,167.0,0,1416993.7505555556
2125,2010-06-07 07:00:00,18.9,51.9,1.1354,986.7,1231.7,792.5,1803.1,1120.7,2.5,15.1,204.6,0,2219235.7005555555
2143,2010-06-08 01:00:00,22.3,54.5,1.2794,858.0,705.6,1185.4,1571.4,698.3,0.7,4.2,35.7,1,1107137.2705555556
2144,2010-06-08 02:00:00,20.9,51.0,1.2926,748.8,658.3,1340.9,1481.0,586.0,0.5,2.5,24.2,1,973299.7305555554
2146,2010-06-08 04:00:00,21.6,52.6,1.3031,704.6,538.0,1376.6,1442.0,519.1,0.3,1.4,17.9,1,774153.4305555555
2147,2010-06-08 05:00:00,20.2,59.4,1.2851,730.0,652.8,1189.1,1423.0,570.4,0.5,2.6,33.2,1,927291.8305555554
2148,2010-06-08 06:00:00,17.5,61.1,1.2903,974.4,893.8,953.7,1727.6,857.5,1.4,8.6,124.7,1,1542486.3105555554
2149,2010-06-08 07:00:00,18.5,59.4,1.2966,1261.0,1304.6,696.7,2229.8,1351.4,3.4,20.4,302.8,1,2907354.5105555556
2150,2010-06-08 08:00:00,21.0,51.2,1.313,1308.1,1688.0,540.8,2773.5,1639.7,6.0,37.9,357.2,1,4680025.430555556
2168,2010-06-09 02:00:00,23.6,51.1,1.3486,886.6,817.0,1003.6,1673.4,926.2,0.9,6.1,43.7,2,1365525.2305555556
2170,2010-06-09 04:00:00,22.0,52.8,1.3229,759.8,645.1,1113.0,1395.9,781.0,0.5,3.2,30.1,2,898852.5205555556
2171,2010-06-09 05:00:00,21.1,52.1,1.3204,808.0,672.6,1149.0,1540.2,799.0,0.5,3.8,50.8,2,1034295.9505555555
2172,2010-06-09 06:00:00,20.7,52.6,1.3073,972.4,950.2,863.0,1775.5,934.9,1.0,8.3,87.1,2,1685437.5305555556
2173,2010-06-09 07:00:00,21.3,50.6,1.2981,1335.9,1318.2,598.5,2081.2,1396.5,3.5,21.2,271.4,2,2741795.2705555554
2192,2010-06-10 02:00:00,20.9,55.4,1.3752,965.0,758.6,1025.0,1582.0,806.0,1.1,5.9,45.6,3,1198462.6305555555
2193,2010-06-10 03:00:00,19.5,58.3,1.3565,869.4,737.4,1030.8,1542.9,620.2,0.6,3.8,35.1,3,1136091.8905555555
2194,2010-06-10 04:00:00,21.3,56.7,1.3352,830.3,679.7,1149.4,1488.0,627.6,0.6,3.5,34.0,3,1009751.0305555556
2195,2010-06-10 05:00:00,20.3,58.2,1.3328,880.7,797.6,1041.0,1607.0,874.0,0.9,5.2,79.5,3,1280100.6305555555
2196,2010-06-10 06:00:00,20.2,58.9,1.3095,882.6,891.8,878.1,1762.3,953.5,1.2,9.0,94.9,3,1569976.5705555554
2197,2010-06-10 07:00:00,21.5,56.1,1.3848,1177.9,1343.7,700.7,2003.5,1273.9,2.9,20.5,226.8,3,2690460.3805555557
2220,2010-06-11 06:00:00,19.4,53.4,1.1525,884.6,823.7,867.6,1559.8,902.9,0.9,6.6,95.7,4,1283164.6905555555
2291,2010-06-14 05:00:00,18.5,50.6,1.1545,770.4,481.8,1651.9,1262.0,364.8,0.3,0.8,19.7,0,795885.42
2292,2010-06-14 06:00:00,21.3,50.3,1.1596,843.6,689.8,1136.2,1379.2,596.8,0.7,3.6,62.7,0,949729.5905555554
2316,2010-06-15 06:00:00,19.3,50.2,1.1911,942.4,833.2,834.2,1551.9,880.8,1.0,7.7,97.5,1,1291400.5105555556
2317,2010-06-15 07:00:00,21.5,50.3,1.2049,1196.9,1451.5,628.3,2411.8,1378.3,4.2,26.2,307.9,1,3499085.1305555557
2338,2010-06-16 04:00:00,21.3,62.4,1.3878,828.2,644.8,1100.0,1382.7,593.8,0.6,2.5,24.0,2,889922.3905555555
2339,2010-06-16 05:00:00,22.4,53.4,1.3682,858.6,648.7,1139.7,1505.9,624.8,0.5,2.5,25.9,2,975234.7605555556
2340,2010-06-16 06:00:00,20.0,57.4,1.3753,898.6,832.0,890.8,1689.2,832.8,1.0,6.5,67.9,2,1403771.8305555556
2359,2010-06-17 01:00:00,20.1,53.6,1.2446,945.8,916.5,871.3,1790.9,963.3,2.2,9.7,105.7,3,1639717.2805555556
2360,2010-06-17 02:00:00,20.0,51.2,1.2572,785.8,756.0,1076.4,1591.1,760.9,1.0,4.7,54.1,3,1201229.0305555554
2361,2010-06-17 03:00:00,19.3,60.0,1.2661,864.2,770.6,1017.2,1476.3,794.0,0.8,4.5,45.2,3,1135994.2105555555
2362,2010-06-17 04:00:00,18.6,61.5,1.2581,779.9,701.4,1046.9,1553.0,730.4,0.6,3.5,31.7,3,1087631.6305555555
2363,2010-06-17 05:00:00,21.2,51.1,1.2569,806.0,663.5,1092.0,1414.1,703.0,0.5,3.6,35.0,3,936612.7805555555
2364,2010-06-17 06:00:00,17.8,59.6,1.2635,927.4,922.5,836.4,1804.4,976.1,1.3,8.7,124.2,3,1662916.4305555555
2365,2010-06-17 07:00:00,21.4,55.6,1.2777,1315.3,1360.2,617.1,2173.8,1452.5,3.7,22.2,264.2,3,2955160.1905555557
2366,2010-06-17 08:00:00,22.6,51.9,1.2957,1295.0,1496.0,578.9,2385.0,1502.1,4.6,25.8,279.0,3,3566317.4305555555
2383,2010-06-18 01:00:00,23.5,50.7,1.3777,912.6,861.8,964.1,1576.1,918.0,0.9,6.1,63.0,4,1356640.4105555553
2388,2010-06-18 06:00:00,21.2,50.9,1.28,854.6,883.0,890.2,1550.1,737.2,0.8,6.8,68.2,4,1367095.7305555553
2458,2010-06-21 04:00:00,19.1,53.5,1.1895,746.6,505.9,1353.0,1298.6,442.7,0.3,1.5,15.4,0,684482.7
2459,2010-06-21 05:00:00,16.9,56.4,1.193,841.4,667.4,1163.4,1389.8,609.0,0.5,3.4,55.1,0,925909.9505555554
2460,2010-06-21 06:00:00,17.5,58.2,1.1865,896.6,883.7,831.3,1655.4,819.8,1.3,8.0,87.6,0,1461234.4105555557
2477,2010-06-21 23:00:00,20.1,50.4,1.1945,975.2,901.2,933.3,1609.9,691.9,1.3,7.5,78.8,0,1449199.3105555556
2478,2010-06-22 00:00:00,20.7,52.4,1.1903,826.8,847.6,936.9,1585.7,760.0,1.0,6.0,75.5,1,1342396.7505555556
2479,2010-06-22 01:00:00,21.0,51.4,1.1794,833.2,736.4,1093.9,1418.1,613.0,0.7,4.0,37.1,1,1042646.2705555554
2482,2010-06-22 04:00:00,18.8,51.3,1.1444,683.0,542.9,1371.2,1396.7,529.4,0.2,1.2,24.0,1,756625.8605555554
2483,2010-06-22 05:00:00,18.2,51.2,1.1489,734.3,607.9,1198.9,1463.9,532.0,0.3,2.2,30.3,1,888262.2405555556
2484,2010-06-22 06:00:00,16.6,56.5,1.1375,925.6,872.6,922.0,1625.9,850.8,0.9,6.3,89.3,1,1417117.7705555556
2485,2010-06-22 07:00:00,19.3,58.6,1.1529,1240.0,1242.4,619.4,2002.0,1267.3,3.1,17.2,342.0,1,2485642.230555556
2506,2010-06-23 04:00:00,21.4,52.8,1.2207,721.9,591.0,1230.3,1317.9,630.2,0.4,2.0,24.5,2,727107.2999999999
2508,2010-06-23 06:00:00,20.1,53.3,1.2367,907.8,791.5,887.3,1606.3,794.4,1.0,6.4,70.8,2,1269743.8805555555
2509,2010-06-23 07:00:00,19.5,52.3,1.245,1214.4,1366.2,602.2,2342.6,1462.0,4.0,22.6,305.0,2,3198817.5505555556
2510,2010-06-23 08:00:00,20.8,51.1,1.2673,1187.3,1230.0,586.8,2025.5,1566.7,3.4,20.0,277.3,2,2489722.4305555555
2554,2010-06-25 04:00:00,20.2,50.2,1.2917,836.2,616.0,1144.0,1369.9,681.9,0.6,2.4,45.4,4,842215.8305555555
2555,2010-06-25 05:00:00,21.0,50.2,1.3138,851.6,677.0,1020.2,1470.8,590.6,0.6,3.2,32.6,4,994089.0305555555
2556,2010-06-25 06:00:00,21.1,53.6,1.3216,966.3,896.6,818.0,1655.8,996.9,1.5,9.4,149.5,4,1482947.7105555555
2557,2010-06-25 07:00:00,22.6,53.4,1.3129,1160.8,1095.4,684.4,1888.5,1113.2,2.8,14.8,193.0,4,2067020.3305555556
2819,2010-07-06 05:00:00,20.7,50.7,1.3539,967.8,720.7,875.1,1570.8,910.5,0.7,4.6,63.0,1,1130467.5671428572
2820,2010-07-06 06:00:00,22.2,52.0,1.3529,1087.8,955.4,786.5,1744.4,1228.5,1.6,10.5,165.0,1,1664991.7671428572
2962,2010-07-12 04:00:00,18.9,53.9,1.1803,811.2,539.6,1164.0,1397.6,465.9,0.3,1.8,25.4,0,752536.9671428571
2963,2010-07-12 05:00:00,20.2,53.9,1.1967,851.7,665.3,1053.0,1479.9,659.4,0.5,3.4,45.6,0,982969.4771428572
2964,2010-07-12 06:00:00,17.2,54.0,1.2076,973.9,926.4,720.1,1771.3,1084.7,1.5,9.1,135.8,0,1639324.327142857
2965,2010-07-12 07:00:00,18.2,55.9,1.2278,1246.6,1354.6,561.3,2189.2,1477.6,3.2,20.5,319.7,0,2963882.3271428565
2983,2010-07-13 01:00:00,18.7,53.5,1.1387,828.4,764.0,969.3,1564.6,912.8,1.0,4.6,83.6,1,1193746.407142857
2984,2010-07-13 02:00:00,17.7,52.3,1.117,743.5,569.4,1130.0,1366.5,637.3,0.5,2.0,45.6,1,776477.1071428572
2985,2010-07-13 03:00:00,18.8,53.7,1.1,723.0,576.6,1197.6,1288.7,589.8,0.4,1.6,25.4,1,690536.16
2986,2010-07-13 04:00:00,15.2,62.2,1.1042,716.3,607.6,1124.0,1385.7,725.0,0.6,2.6,41.4,1,840343.3271428572
2987,2010-07-13 05:00:00,17.4,54.5,1.0629,750.4,676.7,1123.5,1406.0,639.8,0.7,3.4,48.5,1,949832.2071428573
2988,2010-07-13 06:00:00,16.5,56.8,1.0515,916.6,818.7,827.4,1573.8,887.0,1.4,7.1,107.1,1,1286862.0671428572
2989,2010-07-13 07:00:00,16.8,52.1,1.0631,1246.6,1384.0,550.0,2204.8,1583.6,4.2,24.0,339.0,1,3049835.2071428574
3180,2010-07-21 06:00:00,23.1,50.2,1.3863,1025.0,912.4,728.5,1568.6,1186.3,1.1,7.0,82.3,2,1429582.647142857
3968,2010-08-23 02:00:00,20.7,51.1,1.3171,844.5,634.5,1054.7,1348.0,621.3,0.6,3.4,29.3,0,669207.15
3969,2010-08-23 03:00:00,21.0,50.6,1.328,780.7,613.0,1118.2,1373.8,608.9,0.4,2.3,30.8,0,840776.56
3970,2010-08-23 04:00:00,19.8,55.1,1.3237,792.1,582.0,1060.8,1319.1,616.0,0.4,2.0,23.2,0,617385.6
3971,2010-08-23 05:00:00,22.3,52.1,1.3022,808.8,553.8,1027.4,1339.5,578.1,0.4,1.9,26.1,0,568974.12
3996,2010-08-24 06:00:00,20.9,50.7,1.1093,833.3,742.1,900.6,1433.8,766.3,1.1,5.6,77.2,1,1062660.14
4208,2010-09-02 02:00:00,22.2,52.9,1.3891,830.3,721.7,896.8,1387.7,890.5,0.8,5.5,102.0,3,1000069.086969697
4209,2010-09-02 03:00:00,22.9,53.9,1.3977,773.8,634.6,947.7,1233.3,796.6,0.6,3.0,68.6,3,601410.42
4211,2010-09-02 05:00:00,21.6,54.6,1.3999,908.2,782.2,822.7,1338.2,946.0,0.7,4.9,155.8,3,643515.9400000001
4307,2010-09-06 05:00:00,24.0,51.6,1.3991,945.5,614.8,1108.3,1207.4,495.4,0.4,1.9,51.0,0,681382.84
4560,2010-09-16 18:00:00,22.5,50.3,1.3689,1143.7,1212.5,633.6,1682.6,1139.3,3.5,18.2,321.1,3,2038718.496969697
4561,2010-09-16 19:00:00,21.9,54.2,1.3787,1210.6,1177.9,671.2,1818.0,1228.8,3.4,18.0,302.1,3,2139988.1969696973
4562,2010-09-16 20:00:00,21.7,57.5,1.3742,1059.2,1143.3,754.0,1723.0,1171.3,3.1,13.2,289.9,3,1968471.896969697
4563,2010-09-16 21:00:00,19.9,55.2,1.3699,927.2,916.8,785.8,1466.9,963.0,2.0,8.7,218.3,3,1343419.916969697
4564,2010-09-16 22:00:00,22.5,54.8,1.3813,1024.0,1002.6,832.3,1638.0,1144.8,1.8,9.9,275.8,3,1640824.796969697
4565,2010-09-16 23:00:00,20.6,60.6,1.3925,901.2,912.8,887.9,1383.8,1054.7,1.4,8.6,222.7,3,1261698.636969697
4566,2010-09-17 00:00:00,21.5,52.5,1.3974,1000.6,1035.2,874.0,1698.3,1083.1,1.1,11.0,377.5,4,1756646.156969697
4567,2010-09-17 01:00:00,21.2,50.5,1.3125,809.0,776.2,1073.1,1464.3,735.3,0.8,6.5,165.5,4,1135155.656969697
4568,2010-09-17 02:00:00,21.0,58.3,1.3583,811.9,660.3,1103.9,1359.8,524.5,0.5,3.3,51.7,4,896441.9369696969
4569,2010-09-17 03:00:00,19.6,56.7,1.3694,792.5,590.8,1318.0,1329.3,540.6,0.4,2.1,48.7,4,778674.3999999999
4571,2010-09-17 05:00:00,18.8,56.1,1.3346,732.4,512.2,1530.9,1283.4,447.4,0.3,1.4,37.1,4,784126.9800000001
4572,2010-09-17 06:00:00,18.6,54.4,1.2941,832.0,574.1,1362.7,1265.2,502.6,0.5,2.3,87.4,4,782326.0700000001
4573,2010-09-17 07:00:00,21.0,54.5,1.3043,1124.1,1147.4,700.2,1759.2,1058.3,2.4,14.2,456.0,4,2017072.0769696974
4574,2010-09-17 08:00:00,20.1,59.0,1.3112,1067.1,1022.9,862.5,1435.9,927.8,2.2,9.2,345.4,4,1467348.1069696972
4663,2010-09-21 01:00:00,23.4,50.1,1.2643,899.9,678.3,985.7,1372.7,811.7,0.8,3.9,82.8,1,929668.4069696969
4666,2010-09-21 04:00:00,20.6,58.1,1.3581,822.1,606.7,1186.1,1258.5,587.6,0.4,2.0,44.5,1,719606.87
4667,2010-09-21 05:00:00,19.7,64.9,1.3582,886.4,679.7,960.7,1333.1,667.4,0.6,3.1,98.9,1,652987.79
4668,2010-09-21 06:00:00,19.4,62.9,1.3686,1073.8,896.0,771.8,1424.0,993.5,1.5,8.3,244.9,1,1274469.996969697
